OrderID,Date,Month,Quarter,Year,Category,Product,UnitPrice,Quantity,Discount,Revenue,Profit,Region,City,Channel,PaymentMethod,Rating,Returned
ORD-12884,2023-09-19,Sep 2023,Q3 2023,2023,Beauty,Hair Dryer,45.53,3,5,129.76,27.95,East,Bhubaneswar,Direct,UPI,4.0,0
ORD-12885,2023-09-19,Sep 2023,Q3 2023,2023,Beauty,Perfume,130.54,1,10,117.49,34.14,South,Bangalore,Direct,Debit Card,4.5,0
ORD-12886,2023-09-20,Sep 2023,Q3 2023,2023,Sports,Cycle,72.57,2,0,145.14,53.33,South,Hyderabad,Direct,COD,4.5,0
ORD-12887,2023-09-20,Sep 2023,Q3 2023,2023,Clothing,Jeans,89.54,1,15,76.11,17.91,North,Amritsar,Marketplace,UPI,3.5,0
ORD-12888,2023-09-20,Sep 2023,Q3 2023,2023,Home & Living,Sofa,548.47,1,10,493.62,181.1,East,Patna,Marketplace,UPI,4.5,0
ORD-12889,2023-09-20,Sep 2023,Q3 2023,2023,Clothing,Shoes,173.94,1,0,173.94,37.23,East,Bhubaneswar,Mobile App,UPI,4.5,0
ORD-12890,2023-09-20,Sep 2023,Q3 2023,2023,Electronics,Smartphone,560.99,1,10,504.89,132.98,Central,Bhopal,Mobile App,Credit Card,4.0,0
ORD-12891,2023-09-20,Sep 2023,Q3 2023,2023,Beauty,Serum,96.76,2,10,174.17,30.24,Central,Bhopal,Website,Debit Card,4.0,0
ORD-12892,2023-09-20,Sep 2023,Q3 2023,2023,Sports,Shoes,463.01,1,20,370.41,112.69,West,Mumbai,Mobile App,UPI,3.0,0
ORD-12893,2023-09-20,Sep 2023,Q3 2023,2023,Electronics,Smartphone,1159.78,1,5,1101.79,422.08,West,Pune,Mobile App,UPI,4.0,0
ORD-12894,2023-09-21,Sep 2023,Q3 2023,2023,Home & Living,Lamp,143.48,1,20,114.78,27.67,West,Pune,Marketplace,COD,4.5,0
ORD-12895,2023-09-21,Sep 2023,Q3 2023,2023,Clothing,Shoes,83.77,1,15,71.2,22.96,West,Pune,Website,Debit Card,5.0,0
ORD-12896,2023-09-21,Sep 2023,Q3 2023,2023,Clothing,Dress,75.2,1,15,63.92,21.5,Central,Indore,Mobile App,UPI,5.0,0
ORD-12897,2023-09-21,Sep 2023,Q3 2023,2023,Beauty,Hair Dryer,46.3,1,20,37.04,6.43,East,Kolkata,Marketplace,Net Banking,4.0,0
ORD-12898,2023-09-21,Sep 2023,Q3 2023,2023,Home & Living,Cookware,445.06,1,0,445.06,77.99,Central,Bhopal,Mobile App,COD,4.5,0
ORD-12899,2023-09-21,Sep 2023,Q3 2023,2023,Clothing,Jacket,54.1,1,0,54.1,8.92,West,Ahmedabad,Mobile App,UPI,3.5,0
ORD-12900,2023-09-22,Sep 2023,Q3 2023,2023,Electronics,Smartphone,1120.23,1,5,1064.22,326.15,East,Kolkata,Marketplace,Credit Card,4.5,0
ORD-12901,2023-09-22,Sep 2023,Q3 2023,2023,Electronics,Tablet,1120.56,1,5,1064.53,166.27,South,Hyderabad,Direct,UPI,4.0,0
ORD-12902,2023-09-22,Sep 2023,Q3 2023,2023,Sports,Shoes,460.21,1,0,460.21,163.38,North,Chandigarh,Mobile App,UPI,4.5,0
ORD-12903,2023-09-22,Sep 2023,Q3 2023,2023,Clothing,Shoes,163.99,3,0,491.97,81.4,South,Bangalore,Website,Credit Card,4.5,0
ORD-12904,2023-09-22,Sep 2023,Q3 2023,2023,Electronics,Smartphone,628.55,1,0,628.55,186.87,Central,Nagpur,Website,Credit Card,5.0,0
ORD-12905,2023-09-23,Sep 2023,Q3 2023,2023,Sports,Shoes,474.54,2,0,949.08,371.44,East,Bhubaneswar,Direct,UPI,5.0,0
ORD-12906,2023-09-23,Sep 2023,Q3 2023,2023,Beauty,Hair Dryer,195.5,1,5,185.72,68.43,Central,Indore,Website,Credit Card,5.0,0
ORD-12907,2023-09-23,Sep 2023,Q3 2023,2023,Home & Living,Bedsheet,741.75,1,15,630.49,218.45,West,Ahmedabad,Mobile App,Credit Card,4.0,0
ORD-12908,2023-09-23,Sep 2023,Q3 2023,2023,Electronics,Laptop,390.92,3,0,1172.76,241.4,South,Hyderabad,Marketplace,COD,4.5,0
ORD-12909,2023-09-24,Sep 2023,Q3 2023,2023,Beauty,Hair Dryer,36.66,1,15,31.16,6.42,South,Chennai,Website,Credit Card,5.0,0
ORD-12910,2023-09-24,Sep 2023,Q3 2023,2023,Sports,Shoes,88.69,1,0,88.69,19.69,Central,Bhopal,Mobile App,UPI,4.0,0
ORD-12911,2023-09-24,Sep 2023,Q3 2023,2023,Electronics,Smartwatch,455.33,2,20,728.53,117.7,Central,Indore,Mobile App,Debit Card,4.0,0
ORD-12912,2023-09-24,Sep 2023,Q3 2023,2023,Clothing,Shoes,169.49,1,15,144.07,39.78,North,Chandigarh,Website,Net Banking,5.0,0
ORD-12913,2023-09-24,Sep 2023,Q3 2023,2023,Clothing,Jacket,193.64,1,0,193.64,69.6,East,Kolkata,Website,Debit Card,5.0,1
ORD-12914,2023-09-25,Sep 2023,Q3 2023,2023,Clothing,Dress,99.53,1,5,94.55,26.38,East,Bhubaneswar,Marketplace,UPI,4.0,0
ORD-12915,2023-09-25,Sep 2023,Q3 2023,2023,Beauty,Lipstick,232.23,3,5,661.86,217.8,North,Delhi,Website,Net Banking,4.5,0
ORD-12916,2023-09-26,Sep 2023,Q3 2023,2023,Books,Comic,31.99,2,0,63.98,18.6,Central,Nagpur,Website,Credit Card,4.5,0
ORD-12917,2023-09-26,Sep 2023,Q3 2023,2023,Sports,Cycle,237.49,1,25,178.12,42.79,Central,Nagpur,Marketplace,UPI,4.0,0
ORD-12918,2023-09-26,Sep 2023,Q3 2023,2023,Sports,Yoga Mat,492.42,1,0,492.42,189.36,North,Amritsar,Mobile App,Credit Card,4.5,0
ORD-12919,2023-09-26,Sep 2023,Q3 2023,2023,Beauty,Lipstick,159.55,1,5,151.57,51.33,East,Kolkata,Marketplace,UPI,3.0,0
ORD-12920,2023-09-26,Sep 2023,Q3 2023,2023,Electronics,Laptop,488.86,1,5,464.42,108.74,West,Ahmedabad,Mobile App,Net Banking,4.5,0
ORD-12921,2023-09-26,Sep 2023,Q3 2023,2023,Electronics,Laptop,736.13,1,15,625.71,238.0,East,Kolkata,Mobile App,UPI,4.0,1
ORD-12922,2023-09-26,Sep 2023,Q3 2023,2023,Beauty,Serum,225.59,1,0,225.59,74.08,East,Patna,Mobile App,COD,3.5,0
ORD-12923,2023-09-26,Sep 2023,Q3 2023,2023,Sports,Yoga Mat,238.97,2,0,477.94,94.04,Central,Bhopal,Marketplace,Credit Card,4.0,0
ORD-12924,2023-09-27,Sep 2023,Q3 2023,2023,Beauty,Lipstick,137.69,2,10,247.84,50.31,East,Patna,Marketplace,Credit Card,4.5,0
ORD-12925,2023-09-27,Sep 2023,Q3 2023,2023,Electronics,Headphones,163.72,1,5,155.53,38.18,Central,Bhopal,Mobile App,UPI,4.5,0
ORD-12926,2023-09-28,Sep 2023,Q3 2023,2023,Beauty,Perfume,87.52,1,15,74.39,23.45,Central,Bhopal,Marketplace,COD,4.5,0
ORD-12927,2023-09-28,Sep 2023,Q3 2023,2023,Electronics,Smartphone,558.62,2,5,1061.38,247.26,South,Hyderabad,Marketplace,COD,5.0,0
ORD-12928,2023-09-29,Sep 2023,Q3 2023,2023,Beauty,Perfume,31.55,2,5,59.94,22.74,West,Pune,Mobile App,Debit Card,4.5,0
ORD-12929,2023-09-29,Sep 2023,Q3 2023,2023,Clothing,Jacket,88.2,1,0,88.2,18.15,West,Mumbai,Website,UPI,3.5,0
ORD-12930,2023-09-29,Sep 2023,Q3 2023,2023,Beauty,Lipstick,80.38,1,10,72.34,24.29,South,Hyderabad,Website,Debit Card,5.0,0
ORD-12931,2023-09-29,Sep 2023,Q3 2023,2023,Beauty,Perfume,228.79,1,0,228.79,81.11,Central,Indore,Mobile App,Credit Card,5.0,0
ORD-12932,2023-09-29,Sep 2023,Q3 2023,2023,Home & Living,Sofa,254.79,1,15,216.57,70.81,West,Pune,Mobile App,UPI,4.0,1
ORD-12933,2023-09-30,Sep 2023,Q3 2023,2023,Home & Living,Bedsheet,470.86,2,15,800.46,285.46,Central,Indore,Marketplace,UPI,4.0,0
ORD-12934,2023-09-30,Sep 2023,Q3 2023,2023,Home & Living,Curtains,443.47,1,5,421.3,84.82,East,Patna,Website,UPI,4.0,0
ORD-12935,2023-09-30,Sep 2023,Q3 2023,2023,Sports,Yoga Mat,86.14,1,5,81.83,32.16,North,Delhi,Website,Credit Card,5.0,0
ORD-12936,2023-10-01,Oct 2023,Q4 2023,2023,Home & Living,Lamp,665.4,1,0,665.4,213.39,East,Bhubaneswar,Direct,UPI,3.5,0
ORD-12937,2023-10-01,Oct 2023,Q4 2023,2023,Sports,Cycle,466.56,1,10,419.9,81.7,East,Patna,Mobile App,UPI,3.5,0
ORD-12938,2023-10-01,Oct 2023,Q4 2023,2023,Electronics,Smartwatch,457.39,1,15,388.78,111.99,East,Kolkata,Website,COD,4.0,0
ORD-12939,2023-10-01,Oct 2023,Q4 2023,2023,Electronics,Laptop,297.62,1,5,282.74,99.67,West,Pune,Mobile App,Debit Card,4.0,1
ORD-12940,2023-10-01,Oct 2023,Q4 2023,2023,Sports,Cycle,100.0,3,5,285.0,102.84,North,Amritsar,Direct,Credit Card,4.5,0
ORD-12941,2023-10-01,Oct 2023,Q4 2023,2023,Home & Living,Cookware,190.87,2,0,381.74,144.51,East,Kolkata,Website,Debit Card,4.5,0
ORD-12942,2023-10-01,Oct 2023,Q4 2023,2023,Home & Living,Curtains,632.03,1,0,632.03,99.31,East,Patna,Marketplace,UPI,4.5,0
ORD-12943,2023-10-02,Oct 2023,Q4 2023,2023,Clothing,Dress,73.98,1,0,73.98,26.7,North,Amritsar,Website,UPI,5.0,0
ORD-12944,2023-10-02,Oct 2023,Q4 2023,2023,Sports,Cycle,78.1,1,20,62.48,17.28,East,Kolkata,Mobile App,Debit Card,4.5,0
ORD-12945,2023-10-02,Oct 2023,Q4 2023,2023,Books,Biography,14.03,1,0,14.03,2.32,Central,Nagpur,Mobile App,Net Banking,3.0,0
ORD-12946,2023-10-03,Oct 2023,Q4 2023,2023,Books,Biography,55.0,1,10,49.5,19.49,Central,Indore,Mobile App,Debit Card,5.0,0
ORD-12947,2023-10-03,Oct 2023,Q4 2023,2023,Books,Non-Fiction,75.21,1,0,75.21,13.8,South,Bangalore,Marketplace,COD,4.0,0
ORD-12948,2023-10-03,Oct 2023,Q4 2023,2023,Books,Comic,60.48,1,15,51.41,10.2,North,Chandigarh,Marketplace,Credit Card,4.5,0
ORD-12949,2023-10-04,Oct 2023,Q4 2023,2023,Clothing,Jeans,176.58,1,15,150.09,43.4,South,Hyderabad,Marketplace,Credit Card,4.5,0
ORD-12950,2023-10-05,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,225.94,2,10,406.69,151.86,South,Chennai,Website,COD,4.5,0
ORD-12951,2023-10-05,Oct 2023,Q4 2023,2023,Electronics,Laptop,677.71,1,15,576.05,152.26,South,Chennai,Marketplace,UPI,4.0,0
ORD-12952,2023-10-05,Oct 2023,Q4 2023,2023,Books,Biography,28.15,1,20,22.52,6.12,East,Kolkata,Mobile App,Net Banking,4.5,0
ORD-12953,2023-10-06,Oct 2023,Q4 2023,2023,Clothing,Dress,38.59,1,0,38.59,10.97,South,Bangalore,Marketplace,Debit Card,4.0,0
ORD-12954,2023-10-06,Oct 2023,Q4 2023,2023,Beauty,Perfume,23.59,2,0,47.18,14.78,South,Chennai,Marketplace,Debit Card,4.5,0
ORD-12955,2023-10-06,Oct 2023,Q4 2023,2023,Electronics,Headphones,193.66,1,15,164.61,62.22,West,Mumbai,Website,COD,4.0,0
ORD-12956,2023-10-07,Oct 2023,Q4 2023,2023,Beauty,Perfume,145.68,3,0,437.04,124.65,East,Kolkata,Marketplace,UPI,4.0,0
ORD-12957,2023-10-07,Oct 2023,Q4 2023,2023,Home & Living,Curtains,639.03,1,25,479.27,77.87,East,Kolkata,Marketplace,COD,4.5,0
ORD-12958,2023-10-08,Oct 2023,Q4 2023,2023,Clothing,Jacket,146.25,1,15,124.31,34.19,Central,Bhopal,Marketplace,Debit Card,4.5,0
ORD-12959,2023-10-08,Oct 2023,Q4 2023,2023,Electronics,Laptop,878.43,2,0,1756.86,665.24,West,Mumbai,Marketplace,Debit Card,3.5,0
ORD-12960,2023-10-08,Oct 2023,Q4 2023,2023,Electronics,Laptop,1147.23,1,10,1032.51,385.05,East,Patna,Marketplace,UPI,4.5,0
ORD-12961,2023-10-08,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,54.89,1,25,41.17,15.36,East,Kolkata,Mobile App,UPI,5.0,1
ORD-12962,2023-10-08,Oct 2023,Q4 2023,2023,Sports,Yoga Mat,93.6,1,5,88.92,23.63,North,Chandigarh,Website,Credit Card,4.0,1
ORD-12963,2023-10-08,Oct 2023,Q4 2023,2023,Sports,Shoes,222.55,1,10,200.3,53.96,South,Chennai,Marketplace,Credit Card,4.5,0
ORD-12964,2023-10-10,Oct 2023,Q4 2023,2023,Clothing,Shoes,75.85,1,10,68.26,26.39,South,Chennai,Mobile App,UPI,4.0,0
ORD-12965,2023-10-10,Oct 2023,Q4 2023,2023,Electronics,Smartphone,299.85,1,10,269.86,43.88,Central,Bhopal,Mobile App,UPI,3.5,0
ORD-12966,2023-10-11,Oct 2023,Q4 2023,2023,Home & Living,Sofa,257.75,1,0,257.75,88.43,South,Bangalore,Mobile App,Credit Card,4.5,0
ORD-12967,2023-10-11,Oct 2023,Q4 2023,2023,Sports,Shoes,217.71,1,10,195.94,64.28,West,Pune,Mobile App,UPI,4.5,1
ORD-12968,2023-10-11,Oct 2023,Q4 2023,2023,Clothing,Dress,42.74,1,0,42.74,9.3,East,Patna,Direct,COD,4.5,0
ORD-12969,2023-10-11,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,178.67,1,15,151.87,43.79,West,Pune,Mobile App,UPI,5.0,0
ORD-12970,2023-10-11,Oct 2023,Q4 2023,2023,Beauty,Serum,21.7,3,5,61.84,22.83,South,Chennai,Marketplace,Credit Card,5.0,0
ORD-12971,2023-10-12,Oct 2023,Q4 2023,2023,Books,Comic,52.01,1,0,52.01,8.03,Central,Nagpur,Mobile App,UPI,4.0,0
ORD-12972,2023-10-13,Oct 2023,Q4 2023,2023,Home & Living,Sofa,244.48,1,15,207.81,48.12,West,Ahmedabad,Direct,Net Banking,4.0,0
ORD-12973,2023-10-14,Oct 2023,Q4 2023,2023,Sports,Dumbbells,465.93,1,15,396.04,101.41,East,Kolkata,Mobile App,Credit Card,3.5,0
ORD-12974,2023-10-14,Oct 2023,Q4 2023,2023,Beauty,Hair Dryer,143.41,2,0,286.82,83.56,South,Chennai,Website,Credit Card,5.0,0
ORD-12975,2023-10-14,Oct 2023,Q4 2023,2023,Sports,Dumbbells,173.85,1,0,173.85,31.09,East,Bhubaneswar,Website,UPI,4.5,0
ORD-12976,2023-10-14,Oct 2023,Q4 2023,2023,Sports,Yoga Mat,34.43,1,0,34.43,11.86,Central,Indore,Website,Credit Card,5.0,0
ORD-12977,2023-10-15,Oct 2023,Q4 2023,2023,Clothing,Dress,112.67,1,0,112.67,38.78,Central,Bhopal,Mobile App,COD,4.0,1
ORD-12978,2023-10-15,Oct 2023,Q4 2023,2023,Sports,Shoes,196.93,2,10,354.47,108.12,North,Chandigarh,Website,Debit Card,3.5,0
ORD-12979,2023-10-15,Oct 2023,Q4 2023,2023,Electronics,Laptop,1063.81,1,0,1063.81,223.49,South,Hyderabad,Marketplace,UPI,4.5,0
ORD-12980,2023-10-15,Oct 2023,Q4 2023,2023,Electronics,Tablet,1167.57,1,20,934.06,279.6,East,Bhubaneswar,Website,Credit Card,4.5,1
ORD-12981,2023-10-15,Oct 2023,Q4 2023,2023,Home & Living,Sofa,444.69,1,0,444.69,73.65,Central,Indore,Website,UPI,4.5,0
ORD-12982,2023-10-16,Oct 2023,Q4 2023,2023,Home & Living,Sofa,445.14,2,0,890.28,322.61,South,Bangalore,Mobile App,COD,3.5,0
ORD-12983,2023-10-16,Oct 2023,Q4 2023,2023,Books,Non-Fiction,14.96,1,15,12.72,4.99,Central,Nagpur,Mobile App,Credit Card,4.5,0
ORD-12984,2023-10-16,Oct 2023,Q4 2023,2023,Electronics,Smartphone,394.17,2,25,591.26,96.87,South,Hyderabad,Mobile App,UPI,4.0,0
ORD-12985,2023-10-17,Oct 2023,Q4 2023,2023,Clothing,Dress,74.37,1,0,74.37,18.27,Central,Bhopal,Mobile App,Credit Card,4.0,0
ORD-12986,2023-10-17,Oct 2023,Q4 2023,2023,Books,Biography,45.67,1,20,36.54,10.53,East,Patna,Direct,Credit Card,4.0,0
ORD-12987,2023-10-17,Oct 2023,Q4 2023,2023,Clothing,Dress,95.12,1,0,95.12,29.07,South,Chennai,Website,UPI,5.0,1
ORD-12988,2023-10-18,Oct 2023,Q4 2023,2023,Electronics,Headphones,623.26,2,0,1246.52,372.28,Central,Bhopal,Mobile App,Net Banking,5.0,0
ORD-12989,2023-10-18,Oct 2023,Q4 2023,2023,Home & Living,Sofa,112.86,1,5,107.22,32.21,North,Delhi,Mobile App,Net Banking,4.0,0
ORD-12990,2023-10-19,Oct 2023,Q4 2023,2023,Electronics,Headphones,968.85,1,0,968.85,149.2,West,Ahmedabad,Marketplace,COD,4.0,0
ORD-12991,2023-10-19,Oct 2023,Q4 2023,2023,Books,Fiction,14.61,1,5,13.88,3.99,Central,Nagpur,Marketplace,UPI,5.0,0
ORD-12992,2023-10-19,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,44.02,1,20,35.22,10.87,Central,Nagpur,Marketplace,Debit Card,4.5,0
ORD-12993,2023-10-19,Oct 2023,Q4 2023,2023,Sports,Cycle,209.48,2,15,356.12,71.38,South,Chennai,Website,UPI,4.0,0
ORD-12994,2023-10-19,Oct 2023,Q4 2023,2023,Clothing,Dress,173.62,1,10,156.26,52.04,West,Mumbai,Marketplace,Net Banking,5.0,1
ORD-12995,2023-10-20,Oct 2023,Q4 2023,2023,Beauty,Serum,242.93,1,0,242.93,49.95,East,Patna,Website,Net Banking,5.0,1
ORD-12996,2023-10-20,Oct 2023,Q4 2023,2023,Electronics,Tablet,927.2,1,5,880.84,286.28,North,Chandigarh,Direct,COD,4.0,1
ORD-12997,2023-10-20,Oct 2023,Q4 2023,2023,Clothing,Jeans,135.92,1,5,129.12,50.08,North,Delhi,Marketplace,Credit Card,5.0,0
ORD-12998,2023-10-20,Oct 2023,Q4 2023,2023,Beauty,Perfume,128.11,1,15,108.89,35.63,East,Patna,Marketplace,COD,4.5,0
ORD-12999,2023-10-20,Oct 2023,Q4 2023,2023,Electronics,Tablet,1122.59,1,20,898.07,223.37,West,Pune,Website,Debit Card,4.0,0
ORD-13000,2023-10-20,Oct 2023,Q4 2023,2023,Home & Living,Sofa,799.04,1,0,799.04,167.56,Central,Nagpur,Website,COD,3.5,0
ORD-13001,2023-10-20,Oct 2023,Q4 2023,2023,Books,Comic,21.99,1,0,21.99,4.7,North,Chandigarh,Mobile App,Credit Card,4.0,0
ORD-13002,2023-10-20,Oct 2023,Q4 2023,2023,Beauty,Hair Dryer,219.0,1,15,186.15,47.23,West,Pune,Marketplace,COD,4.5,0
ORD-13003,2023-10-21,Oct 2023,Q4 2023,2023,Clothing,Jacket,112.75,2,15,191.68,33.52,East,Bhubaneswar,Website,COD,4.5,0
ORD-13004,2023-10-21,Oct 2023,Q4 2023,2023,Beauty,Hair Dryer,112.57,2,10,202.63,78.98,East,Kolkata,Mobile App,COD,4.5,0
ORD-13005,2023-10-21,Oct 2023,Q4 2023,2023,Electronics,Smartphone,235.28,2,15,399.98,148.04,North,Amritsar,Marketplace,Debit Card,4.0,0
ORD-13006,2023-10-21,Oct 2023,Q4 2023,2023,Electronics,Smartwatch,236.99,1,25,177.74,70.92,Central,Indore,Website,COD,5.0,0
ORD-13007,2023-10-21,Oct 2023,Q4 2023,2023,Home & Living,Lamp,270.36,2,15,459.61,136.4,West,Mumbai,Mobile App,Net Banking,4.5,0
ORD-13008,2023-10-22,Oct 2023,Q4 2023,2023,Electronics,Smartwatch,435.48,1,0,435.48,87.63,West,Ahmedabad,Mobile App,UPI,4.5,0
ORD-13009,2023-10-22,Oct 2023,Q4 2023,2023,Clothing,Dress,43.36,1,20,34.69,8.89,Central,Indore,Website,Credit Card,4.5,0
ORD-13010,2023-10-22,Oct 2023,Q4 2023,2023,Sports,Shoes,316.64,2,5,601.62,225.95,South,Chennai,Website,Debit Card,4.5,0
ORD-13011,2023-10-22,Oct 2023,Q4 2023,2023,Home & Living,Lamp,713.1,1,10,641.79,247.99,Central,Nagpur,Mobile App,UPI,4.5,0
ORD-13012,2023-10-22,Oct 2023,Q4 2023,2023,Electronics,Laptop,835.95,1,15,710.56,203.62,East,Kolkata,Marketplace,Debit Card,5.0,0
ORD-13013,2023-10-23,Oct 2023,Q4 2023,2023,Home & Living,Curtains,682.41,3,10,1842.51,318.73,Central,Indore,Website,Credit Card,4.5,0
ORD-13014,2023-10-23,Oct 2023,Q4 2023,2023,Home & Living,Curtains,240.54,1,25,180.4,64.24,East,Kolkata,Marketplace,COD,4.0,0
ORD-13015,2023-10-23,Oct 2023,Q4 2023,2023,Electronics,Headphones,405.52,1,25,304.14,90.88,North,Delhi,Website,Debit Card,5.0,0
ORD-13016,2023-10-23,Oct 2023,Q4 2023,2023,Books,Non-Fiction,25.54,3,15,65.13,13.83,South,Chennai,Marketplace,Debit Card,4.0,0
ORD-13017,2023-10-23,Oct 2023,Q4 2023,2023,Books,Textbook,75.99,1,20,60.79,12.01,Central,Bhopal,Website,Debit Card,5.0,1
ORD-13018,2023-10-23,Oct 2023,Q4 2023,2023,Sports,Cycle,29.31,1,0,29.31,8.25,East,Patna,Website,Credit Card,4.0,0
ORD-13019,2023-10-23,Oct 2023,Q4 2023,2023,Electronics,Tablet,997.59,1,5,947.71,350.22,West,Mumbai,Website,Net Banking,3.0,0
ORD-13020,2023-10-24,Oct 2023,Q4 2023,2023,Clothing,Jacket,35.58,1,15,30.24,10.87,Central,Bhopal,Website,UPI,4.0,0
ORD-13021,2023-10-24,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,177.01,2,15,300.92,106.64,North,Delhi,Direct,Credit Card,4.5,0
ORD-13022,2023-10-24,Oct 2023,Q4 2023,2023,Sports,Shoes,452.57,1,15,384.68,145.19,Central,Indore,Website,COD,4.5,0
ORD-13023,2023-10-24,Oct 2023,Q4 2023,2023,Clothing,Shoes,194.69,1,5,184.96,67.62,East,Kolkata,Mobile App,Credit Card,4.5,0
ORD-13024,2023-10-24,Oct 2023,Q4 2023,2023,Clothing,Jacket,23.02,1,25,17.26,5.75,Central,Indore,Mobile App,Net Banking,5.0,0
ORD-13025,2023-10-24,Oct 2023,Q4 2023,2023,Home & Living,Bedsheet,330.97,2,15,562.65,175.97,Central,Nagpur,Mobile App,Credit Card,3.0,0
ORD-13026,2023-10-25,Oct 2023,Q4 2023,2023,Books,Fiction,11.8,2,5,22.42,5.98,Central,Nagpur,Mobile App,COD,5.0,0
ORD-13027,2023-10-25,Oct 2023,Q4 2023,2023,Home & Living,Lamp,254.72,1,25,191.04,64.94,West,Mumbai,Marketplace,COD,5.0,0
ORD-13028,2023-10-25,Oct 2023,Q4 2023,2023,Books,Non-Fiction,78.15,1,10,70.34,27.43,North,Amritsar,Website,COD,5.0,0
ORD-13029,2023-10-25,Oct 2023,Q4 2023,2023,Books,Fiction,72.13,1,0,72.13,21.29,Central,Indore,Direct,Net Banking,4.0,1
ORD-13030,2023-10-26,Oct 2023,Q4 2023,2023,Clothing,Jacket,198.34,2,15,337.18,72.58,Central,Nagpur,Website,Net Banking,4.0,0
ORD-13031,2023-10-26,Oct 2023,Q4 2023,2023,Books,Non-Fiction,39.31,2,20,62.9,17.16,East,Patna,Mobile App,UPI,5.0,0
ORD-13032,2023-10-26,Oct 2023,Q4 2023,2023,Clothing,T-Shirt,198.67,1,5,188.74,40.11,West,Mumbai,Mobile App,Credit Card,3.5,0
ORD-13033,2023-10-26,Oct 2023,Q4 2023,2023,Books,Fiction,52.05,1,0,52.05,19.06,West,Mumbai,Website,Credit Card,3.5,0
ORD-13034,2023-10-27,Oct 2023,Q4 2023,2023,Electronics,Tablet,460.55,3,25,1036.24,221.41,Central,Nagpur,Mobile App,UPI,4.0,0
ORD-13035,2023-10-27,Oct 2023,Q4 2023,2023,Electronics,Laptop,257.66,2,0,515.32,198.61,West,Pune,Mobile App,COD,3.0,0
ORD-13036,2023-10-27,Oct 2023,Q4 2023,2023,Electronics,Tablet,415.27,1,0,415.27,119.95,East,Patna,Marketplace,Credit Card,4.5,1
ORD-13037,2023-10-27,Oct 2023,Q4 2023,2023,Electronics,Smartphone,359.14,1,10,323.23,92.22,South,Chennai,Marketplace,UPI,3.0,0
ORD-13038,2023-10-28,Oct 2023,Q4 2023,2023,Home & Living,Lamp,68.08,1,0,68.08,20.33,South,Chennai,Mobile App,UPI,3.5,0
ORD-13039,2023-10-28,Oct 2023,Q4 2023,2023,Sports,Yoga Mat,270.52,1,5,256.99,55.6,Central,Bhopal,Mobile App,Credit Card,3.0,0
ORD-13040,2023-10-28,Oct 2023,Q4 2023,2023,Electronics,Laptop,591.48,1,10,532.33,176.18,East,Kolkata,Website,UPI,5.0,0
ORD-13041,2023-10-29,Oct 2023,Q4 2023,2023,Books,Biography,16.3,2,20,26.08,9.34,West,Pune,Website,Credit Card,3.5,0
ORD-13042,2023-10-29,Oct 2023,Q4 2023,2023,Clothing,T-Shirt,159.84,1,20,127.87,32.02,West,Ahmedabad,Website,UPI,5.0,0
ORD-13043,2023-10-29,Oct 2023,Q4 2023,2023,Beauty,Skincare Kit,115.94,1,20,92.75,36.12,West,Mumbai,Website,Credit Card,4.5,0
ORD-13044,2023-10-29,Oct 2023,Q4 2023,2023,Clothing,Dress,104.96,1,0,104.96,35.74,East,Patna,Mobile App,Credit Card,4.0,0
ORD-13045,2023-10-29,Oct 2023,Q4 2023,2023,Clothing,Jeans,128.66,1,5,122.23,41.01,East,Bhubaneswar,Mobile App,Net Banking,4.0,0
ORD-13046,2023-10-30,Oct 2023,Q4 2023,2023,Beauty,Serum,24.06,1,0,24.06,5.44,West,Ahmedabad,Website,Credit Card,3.0,0
ORD-13047,2023-10-30,Oct 2023,Q4 2023,2023,Beauty,Serum,213.96,1,0,213.96,32.65,West,Pune,Direct,COD,4.0,0
ORD-13048,2023-10-30,Oct 2023,Q4 2023,2023,Sports,Yoga Mat,244.26,1,0,244.26,97.13,West,Pune,Marketplace,Debit Card,4.0,0
ORD-13049,2023-10-30,Oct 2023,Q4 2023,2023,Home & Living,Curtains,204.53,1,10,184.08,45.37,East,Kolkata,Mobile App,Credit Card,4.5,0
ORD-13050,2023-10-30,Oct 2023,Q4 2023,2023,Books,Textbook,46.51,1,5,44.18,10.21,Central,Bhopal,Website,UPI,4.5,0
ORD-13051,2023-10-30,Oct 2023,Q4 2023,2023,Electronics,Smartphone,791.13,1,0,791.13,307.4,Central,Indore,Website,COD,5.0,0
ORD-13052,2023-10-31,Oct 2023,Q4 2023,2023,Electronics,Tablet,617.61,1,0,617.61,210.84,West,Mumbai,Marketplace,COD,4.0,0
ORD-13053,2023-10-31,Oct 2023,Q4 2023,2023,Home & Living,Cookware,89.75,2,15,152.57,49.33,North,Amritsar,Mobile App,Net Banking,4.5,0
ORD-13054,2023-11-01,Nov 2023,Q4 2023,2023,Clothing,Jacket,186.37,1,10,167.73,61.71,South,Bangalore,Website,COD,4.0,0
